facility_id,name,facility_type,classification,visn,station_code,station_code_confidence,approval_state,source_system,source_snapshot_utc,source_url,website,lat,long
vha_654QA,Kietzke VA Clinic,va_health_facility,Other Outpatient Services (OOS),21,654QA,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/sierra-nevada-health-care/locations/kietzke-va-clinic/,39.50191487,-119.78913396
vha_654QB,Capitol Hill VA Clinic,va_health_facility,Primary Care CBOC,21,654QB,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/sierra-nevada-health-care/locations/capitol-hill-va-clinic/,39.51049649,-119.802438
vha_654QC,Winnemucca VA Clinic,va_health_facility,Other Outpatient Services (OOS),21,654QC,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/sierra-nevada-health-care/locations/winnemucca-va-clinic/,40.95717242,-117.74265207
vha_654QD,Virginia Street VA Clinic,va_health_facility,Other Outpatient Services (OOS),21,654QD,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/sierra-nevada-health-care/locations/virginia-street-va-clinic/,39.48891778,-119.7949322
vha_655,Aleda E. Lutz Department of Veterans Affairs Medical Center,va_health_facility,VA Medical Center (VAMC),10,655,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/saginaw-health-care/locations/aleda-e-lutz-department-of-veterans-affairs-medical-center/,43.4436778,-83.96236697
vha_655GA,Navy Corpsman Steve Andrews Department of Veterans Affairs Health Care Clinic,va_health_facility,Multi-Specialty CBOC,10,655GA,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/saginaw-health-care/locations/navy-corpsman-steve-andrews-department-of-veterans-affairs-health-care-clinic,44.99157585,-84.67704973
vha_655GB,Colonel Demas T. Craw VA Clinic,va_health_facility,Multi-Specialty CBOC,10,655GB,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/saginaw-health-care/locations/colonel-demas-t-craw-va-clinic/,44.67872029,-85.65621272
vha_655GC,Oscoda VA Clinic,va_health_facility,Primary Care CBOC,10,655GC,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/saginaw-health-care/locations/oscoda-va-clinic/,44.44755466,-83.34775439
vha_655GD,Lieutenant Colonel Clement C. Van Wagoner Department of Veterans Affairs Clinic,va_health_facility,Primary Care CBOC,10,655GD,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/saginaw-health-care/locations/lieutenant-colonel-clement-c-van-wagoner-department-of-veterans-affairs-clinic/,45.06106473,-83.43056958
vha_655GE,Clare VA Clinic,va_health_facility,Primary Care CBOC,10,655GE,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/saginaw-health-care/locations/clare-va-clinic/,43.81183792,-84.74836008
vha_655GF,Bad Axe VA Clinic,va_health_facility,Primary Care CBOC,10,655GF,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/saginaw-health-care/locations/bad-axe-va-clinic/,43.80188543,-83.03758908
vha_655GG,Cadillac VA Clinic,va_health_facility,Primary Care CBOC,10,655GG,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/saginaw-health-care/locations/cadillac-va-clinic/,44.27728928,-85.40663387
vha_655GH,Pfc. Justin T. Paton Department of Veterans Affairs Clinic,va_health_facility,Primary Care CBOC,10,655GH,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/saginaw-health-care/locations/pfc-justin-t-paton-department-of-veterans-affairs-clinic,45.39878577,-84.59891816
vha_655GI,Grayling VA Clinic,va_health_facility,Primary Care CBOC,10,655GI,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/saginaw-health-care/locations/grayling-va-clinic/,44.70947041,-84.70989941
vha_655QA,Saginaw VA Clinic,va_health_facility,Other Outpatient Services (OOS),10,655QA,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/saginaw-health-care/locations/saginaw-va-clinic/,43.46829883,-83.96567884
vha_656,St. Cloud VA Medical Center,va_health_facility,VA Medical Center (VAMC),23,656,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/st-cloud-health-care/locations/st-cloud-va-medical-center/,45.572589,-94.216221
vha_656GA,Brainerd VA Clinic,va_health_facility,Multi-Specialty CBOC,23,656GA,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/st-cloud-health-care/locations/brainerd-va-clinic/,46.35940375,-94.22232906
vha_656GB,Montevideo VA Clinic,va_health_facility,Primary Care CBOC,23,656GB,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/st-cloud-health-care/locations/montevideo-va-clinic/,44.953029,-95.71350154
vha_656GC,Max J. Beilke Department of Veterans Affairs Outpatient Clinic,va_health_facility,Primary Care CBOC,23,656GC,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/st-cloud-health-care/locations/max-j-beilke-department-of-veterans-affairs-outpatient-clinic/,45.86480556,-95.37212019
vha_657,John J. Cochran Veterans Hospital,va_health_facility,VA Medical Center (VAMC),15,657,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/st-louis-health-care/locations/john-j-cochran-veterans-hospital/,38.64258,-90.2315475
vha_657A0,St. Louis VA Medical Center-Jefferson Barracks,va_health_facility,VA Medical Center (VAMC),15,,not_available,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/st-louis-health-care/locations/st-louis-va-medical-center-jefferson-barracks/,38.50925313,-90.28941776
vha_657A4,John J. Pershing Veterans' Administration Medical Center,va_health_facility,VA Medical Center (VAMC),15,,not_available,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/poplar-bluff-health-care/locations/john-j-pershing-veterans-administration-medical-center/,36.77159032,-90.41800478
vha_657A5,Marion VA Medical Center,va_health_facility,VA Medical Center (VAMC),15,,not_available,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/marion-health-care/locations/marion-va-medical-center/,37.72970596,-88.95597853
vha_657GA,St. Clair County VA Clinic,va_health_facility,Primary Care CBOC,15,657GA,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/st-louis-health-care/locations/st-clair-county-va-clinic/,38.57348946,-89.92148271
vha_657GB,St. Louis County VA Clinic,va_health_facility,Primary Care CBOC,15,657GB,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/st-louis-health-care/locations/st-louis-county-va-clinic/,38.7954,-90.234864
vha_657GD,St. Charles County VA Clinic,va_health_facility,Primary Care CBOC,15,657GD,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/st-louis-health-care/locations/st-charles-county-va-clinic/,38.78082,-90.5243445
vha_657GF,West Plains VA Clinic,va_health_facility,Primary Care CBOC,15,657GF,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/poplar-bluff-health-care/locations/west-plains-va-clinic/,36.72580217,-91.88825675
vha_657GG,Paragould VA Clinic,va_health_facility,Primary Care CBOC,15,657GG,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/poplar-bluff-health-care/locations/paragould-va-clinic/,36.03096019,-90.52123752
vha_657GH,Cape Girardeau VA Clinic,va_health_facility,Multi-Specialty CBOC,15,657GH,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/poplar-bluff-health-care/locations/cape-girardeau-va-clinic/,37.29902718,-89.5748715
vha_657GI,Robert Silvey Department of Veterans Affairs Outpatient Clinic,va_health_facility,Primary Care CBOC,15,657GI,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/poplar-bluff-health-care/locations/robert-silvey-department-of-veterans-affairs-outpatient-clinic/,37.77317189,-90.44130772
vha_657GJ,Evansville VA Clinic,va_health_facility,Health Care Center (HCC),15,657GJ,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/marion-health-care/locations/evansville-va-clinic/,37.986084,-87.4778535
vha_657GK,Mount Vernon VA Clinic,va_health_facility,Primary Care CBOC,15,657GK,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/marion-health-care/locations/mount-vernon-va-clinic/,38.3051913,-88.93824071
vha_657GL,Paducah VA Clinic,va_health_facility,Primary Care CBOC,15,657GL,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/marion-health-care/locations/paducah-va-clinic/,37.06695936,-88.6864051
vha_657GM,Effingham VA Clinic,va_health_facility,Primary Care CBOC,15,657GM,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/marion-health-care/locations/effingham-va-clinic/,39.14207228,-88.55446424
vha_657GO,Madisonville VA Clinic,va_health_facility,Other Outpatient Services (OOS),15,657GO,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/marion-health-care/locations/madisonville-va-clinic/,37.36476464,-87.49645581
vha_657GP,Owensboro VA Clinic,va_health_facility,Primary Care CBOC,15,657GP,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/marion-health-care/locations/owensboro-va-clinic/,37.76157135,-87.07999103
vha_657GQ,Vincennes VA Clinic,va_health_facility,Primary Care CBOC,15,657GQ,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/marion-health-care/locations/vincennes-va-clinic/,38.66376488,-87.533207
vha_657GR,Mayfield VA Clinic,va_health_facility,Primary Care CBOC,15,657GR,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/marion-health-care/locations/mayfield-va-clinic/,36.72111133,-88.6265641
vha_657GS,Franklin County VA Clinic,va_health_facility,Primary Care CBOC,15,657GS,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/st-louis-health-care/locations/franklin-county-va-clinic/,38.53980104,-90.99269174
vha_657GT,Carbondale VA Clinic,va_health_facility,Primary Care CBOC,15,657GT,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/marion-health-care/locations/carbondale-va-clinic/,37.72702147,-89.19637212
vha_657GU,Harrisburg VA Clinic,va_health_facility,Primary Care CBOC,15,657GU,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/marion-health-care/locations/harrisburg-va-clinic/,37.72878379,-88.53551592
vha_657GV,Sikeston VA Clinic,va_health_facility,Primary Care CBOC,15,657GV,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/poplar-bluff-health-care/locations/sikeston-va-clinic/,36.86859275,-89.58536913
vha_657GW,Pocahontas VA Clinic,va_health_facility,Primary Care CBOC,15,657GW,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/poplar-bluff-health-care/locations/pocahontas-va-clinic/,36.28962745,-90.99445058
vha_657GX,Washington Avenue VA Clinic,va_health_facility,Primary Care CBOC,15,657GX,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/st-louis-health-care/locations/washington-avenue-va-clinic/,38.63576314,-90.2167886
vha_657GY,Manchester Avenue VA Clinic,va_health_facility,Primary Care CBOC,15,657GY,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/st-louis-health-care/locations/manchester-avenue-va-clinic/,38.62546202,-90.26761166
vha_657QA,Olive Street VA Clinic,va_health_facility,Primary Care CBOC,15,657QA,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/st-louis-health-care/locations/olive-street-va-clinic/,38.63840352,-90.23268786
vha_657QD,Heartland Street VA Clinic,va_health_facility,Primary Care CBOC,15,657QD,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/marion-health-care/locations/heartland-street-va-clinic/,37.74312888,-88.99425
vha_657QE,Scott Air Force Base VA Clinic,va_health_facility,Other Outpatient Services (OOS),15,657QE,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/st-louis-health-care/locations/scott-air-force-base-va-clinic/,38.54260389,-89.86920084
vha_658,Salem VA Medical Center,va_health_facility,VA Medical Center (VAMC),6,658,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/salem-health-care/locations/salem-va-medical-center/,37.274463,-80.019954
vha_658GA,Tazewell VA Clinic,va_health_facility,Primary Care CBOC,6,658GA,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/salem-health-care/locations/tazewell-va-clinic/,37.12374,-81.4890375
vha_658GB,Danville VA Clinic,va_health_facility,Primary Care CBOC,6,658GB,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/salem-health-care/locations/danville-va-clinic/,36.59531261,-79.42199135
vha_658GC,Private First Class Desmond T. Doss VA Clinic,va_health_facility,Multi-Specialty CBOC,6,658GC,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/salem-health-care/locations/private-first-class-desmond-t-doss-va-clinic/,37.402164,-79.1890695
vha_658GD,Staunton VA Clinic,va_health_facility,Multi-Specialty CBOC,6,658GD,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/salem-health-care/locations/staunton-va-clinic/,38.13649785,-79.0887227
vha_658GE,Wytheville VA Clinic,va_health_facility,Primary Care CBOC,6,658GE,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/salem-health-care/locations/wytheville-va-clinic/,36.95481,-81.077778
vha_659,W.G. (Bill) Hefner Salisbury Department of Veterans Affairs Medical Center,va_health_facility,VA Medical Center (VAMC),6,659,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/salisbury-health-care/locations/wg-bill-hefner-salisbury-department-of-veterans-affairs-medical/,35.681733,-80.4938085
vha_659BY,Kernersville VA Clinic,va_health_facility,Health Care Center (HCC),6,659BY,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/salisbury-health-care/locations/kernersville-va-clinic/,36.09333,-80.049141
vha_659BZ,South Charlotte VA Clinic,va_health_facility,Health Care Center (HCC),6,659BZ,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/salisbury-health-care/locations/south-charlotte-va-clinic/,35.196858,-80.913708
vha_659GA,North Charlotte VA Clinic,va_health_facility,Multi-Specialty CBOC,6,659GA,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/salisbury-health-care/locations/north-charlotte-va-clinic/,35.284122,-80.731413
vha_660,George E. Wahlen Department of Veterans Affairs Medical Center,va_health_facility,VA Medical Center (VAMC),19,660,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/salt-lake-city-health-care/locations/george-e-wahlen-department-of-veterans-affairs-medical/,40.755051,-111.8376495
vha_660GA,Pocatello VA Clinic,va_health_facility,Multi-Specialty CBOC,19,660GA,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/salt-lake-city-health-care/locations/pocatello-va-clinic/,42.86702235,-112.43332863
vha_660GB,Ogden VA Clinic,va_health_facility,Multi-Specialty CBOC,19,660GB,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/salt-lake-city-health-care/locations/ogden-va-clinic/,41.191524,-111.9726945
vha_660GD,Roosevelt VA Clinic,va_health_facility,Other Outpatient Services (OOS),19,660GD,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/salt-lake-city-health-care/locations/roosevelt-va-clinic/,40.30206149,-109.99589816
vha_660GE,Orem VA Clinic,va_health_facility,Multi-Specialty CBOC,19,660GE,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/salt-lake-city-health-care/locations/orem-va-clinic/,40.2831658,-111.68891895
vha_660GG,St. George VA Clinic,va_health_facility,Multi-Specialty CBOC,19,660GG,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/salt-lake-city-health-care/locations/st-george-va-clinic/,37.08689493,-113.56383207
vha_660GJ,South Jordan VA Clinic,va_health_facility,Primary Care CBOC,19,660GJ,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/salt-lake-city-health-care/locations/south-jordan-va-clinic/,40.54147632,-112.01256889
vha_660GK,Elko VA Clinic,va_health_facility,Other Outpatient Services (OOS),19,660GK,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/salt-lake-city-health-care/locations/elko-va-clinic/,40.84001686,-115.79034121
vha_660QA,Idaho Falls VA Clinic,va_health_facility,Primary Care CBOC,19,660QA,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/salt-lake-city-health-care/locations/idaho-falls-va-clinic/,43.49181117,-111.9991083
vha_660QB,Price VA Clinic,va_health_facility,Other Outpatient Services (OOS),19,660QB,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/salt-lake-city-health-care/locations/price-va-clinic/,39.59782192,-110.82015231
vha_660QD,Cache Valley VA Clinic,va_health_facility,Other Outpatient Services (OOS),19,660QD,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/salt-lake-city-health-care/locations/cache-valley-va-clinic/,41.77597929,-111.82307948
vha_662,San Francisco VA Medical Center,va_health_facility,VA Medical Center (VAMC),21,662,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/san-francisco-health-care/locations/san-francisco-va-medical-center/,37.781766,-122.50512
vha_662GA,South Santa Rosa VA Clinic,va_health_facility,Multi-Specialty CBOC,21,662GA,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/san-francisco-health-care/locations/south-santa-rosa-va-clinic/,38.423664,-122.7510855
vha_662GC,Eureka VA Clinic,va_health_facility,Multi-Specialty CBOC,21,662GC,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/san-francisco-health-care/locations/eureka-va-clinic/,40.78058447,-124.1811495
vha_662GD,Ukiah VA Clinic,va_health_facility,Multi-Specialty CBOC,21,662GD,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/san-francisco-health-care/locations/ukiah-va-clinic/,39.14811949,-123.19754373
vha_662GE,San Bruno VA Clinic,va_health_facility,Multi-Specialty CBOC,21,662GE,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/san-francisco-health-care/locations/san-bruno-va-clinic/,37.63469178,-122.42578874
vha_662GF,San Francisco VA Clinic,va_health_facility,Primary Care CBOC,21,662GF,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/san-francisco-health-care/locations/san-francisco-va-clinic/,37.782549,-122.3971335
vha_662GG,Clearlake VA Clinic,va_health_facility,Multi-Specialty CBOC,21,662GG,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/san-francisco-health-care/locations/clearlake-va-clinic/,38.94984654,-122.62854435
vha_662GH,Oakland VA Clinic,va_health_facility,Multi-Specialty CBOC,21,662GH,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/san-francisco-health-care/locations/oakland-va-clinic/,37.81192328,-122.27301879
vha_662QA,Twenty-First Street VA Clinic,va_health_facility,Other Outpatient Services (OOS),21,662QA,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/san-francisco-health-care/locations/twenty-first-street-va-clinic/,37.81045101,-122.27043744
vha_662QB,North Santa Rosa VA Clinic,va_health_facility,Other Outpatient Services (OOS),21,662QB,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/san-francisco-health-care/locations/north-santa-rosa-va-clinic,38.51220505,-122.79335681
vha_663,Seattle VA Medical Center,va_health_facility,VA Medical Center (VAMC),20,663,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/puget-sound-health-care/locations/seattle-va-medical-center/,47.562174,-122.310216
vha_663A4,American Lake VA Medical Center,va_health_facility,VA Medical Center (VAMC),20,,not_available,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/puget-sound-health-care/locations/american-lake-va-medical-center/,47.14220758,-122.56452469
vha_663GB,Silverdale VA Clinic,va_health_facility,Multi-Specialty CBOC,20,663GB,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/puget-sound-health-care/locations/silverdale-va-clinic/,47.65410281,-122.68594199
vha_663GC,Mount Vernon VA Clinic,va_health_facility,Multi-Specialty CBOC,20,663GC,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/puget-sound-health-care/locations/mount-vernon-va-clinic/,48.41879822,-122.32529349
vha_663GE,North Olympic Peninsula VA Clinic,va_health_facility,Other Outpatient Services (OOS),20,663GE,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/puget-sound-health-care/locations/north-olympic-peninsula-va-clinic/,48.11302744,-123.41316078
vha_663GH,Edmonds VA Clinic,va_health_facility,Primary Care CBOC,20,663GH,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/puget-sound-health-care/locations/edmonds-va-clinic/,47.80286488,-122.33570495
vha_663GI,Olympia VA Clinic,va_health_facility,Primary Care CBOC,20,663GI,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/puget-sound-health-care/locations/olympia-va-clinic/,47.053746,-122.84439302
vha_663GJ,Puyallup VA Clinic,va_health_facility,Other Outpatient Services (OOS),20,663GJ,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/puget-sound-health-care/locations/puyallup-va-clinic/,47.0973019,-122.27807149
vha_663GK,Everett VA Clinic,va_health_facility,Multi-Specialty CBOC,20,663GK,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/puget-sound-health-care/locations/everett-va-clinic/,47.957643,-122.231678
vha_663HK,Puget Sound VA Mobile Clinic,va_health_facility,Other Outpatient Services (OOS),20,663HK,derived,review_pending,discoverva_va_locator_facility_list,2026-05-05T16:33:37+00:00,https://discover.va.gov/va-locator-facility-list/,https://www.va.gov/puget-sound-health-care/locations/puget-sound-va-mobile-clinic/,47.14220758,-122.56452469
