facility_id,name,source_system,station_code,facility_type,latitude,longitude,physical_address_formatted,physical_address_line1,physical_address_line2,physical_address_city,physical_address_state,physical_address_postal_code,physical_address_country,physical_address_source,physical_address_confidence,public_phone,website_url
nca_899,National Memorial Cemetery of the Pacific,discoverva_va_locator_facility_list,899,va_cemetery,21.3139152,,"Honolulu, HI",,,Honolulu,HI,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_900,Prescott National Cemetery,discoverva_va_locator_facility_list,900,va_cemetery,34.5459895,,"Prescott, AZ",,,Prescott,AZ,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_901,Riverside National Cemetery,discoverva_va_locator_facility_list,901,va_cemetery,33.8875891,,"Riverside, CA",,,Riverside,CA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_902,Roseburg National Cemetery,discoverva_va_locator_facility_list,902,va_cemetery,43.2202162,,"Roseburg, OR",,,Roseburg,OR,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_903,San Francisco National Cemetery,discoverva_va_locator_facility_list,903,va_cemetery,37.8011118,,"San Francisco, CA",,,San Francisco,CA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_904,Santa Fe National Cemetery,discoverva_va_locator_facility_list,904,va_cemetery,35.6967849,,"Santa Fe, NM",,,Santa Fe,NM,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_905,Sitka National Cemetery,discoverva_va_locator_facility_list,905,va_cemetery,57.0541618,,"Sitka, AK",,,Sitka,AK,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_906,Eagle Point National Cemetery,discoverva_va_locator_facility_list,906,va_cemetery,42.4644705,,"Eagle Point, OR",,,Eagle Point,OR,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_907,Willamette National Cemetery,discoverva_va_locator_facility_list,907,va_cemetery,45.4568386,,"Portland, OR",,,Portland,OR,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_908,Fort Mitchell National Cemetery,discoverva_va_locator_facility_list,908,va_cemetery,32.3464167,,"Fort Mitchell, AL",,,Fort Mitchell,AL,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_909,Fort Custer National Cemetery,discoverva_va_locator_facility_list,909,va_cemetery,42.3350797,,"Augusta, MI",,,Augusta,MI,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_910,Fort Richardson National Cemetery,discoverva_va_locator_facility_list,910,va_cemetery,61.2724291,,"Fort Richardson, AK",,,Fort Richardson,AK,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_911,Florida National Cemetery,discoverva_va_locator_facility_list,911,va_cemetery,28.6078753,,"Bushnell, FL",,,Bushnell,FL,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_912,West Virginia National Cemetery,discoverva_va_locator_facility_list,912,va_cemetery,39.3348677,,"Grafton, WV",,,Grafton,WV,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_913,San Joaquin Valley National Cemetery,discoverva_va_locator_facility_list,913,va_cemetery,37.121285,,"Santa Nella, CA",,,Santa Nella,CA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_914,National Memorial Cemetery of Arizona,discoverva_va_locator_facility_list,914,va_cemetery,33.6944747,,"Phoenix, AZ",,,Phoenix,AZ,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_915,Abraham Lincoln National Cemetery,discoverva_va_locator_facility_list,915,va_cemetery,41.3903337,,"Elwood, IL",,,Elwood,IL,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_916,Dallas-Fort Worth National Cemetery,discoverva_va_locator_facility_list,916,va_cemetery,32.7179467,,"Dallas, TX",,,Dallas,TX,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_917,Gerald B. H. Solomon Saratoga National Cemetery,discoverva_va_locator_facility_list,917,va_cemetery,43.0263899,,"Schuylerville, NY",,,Schuylerville,NY,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_918,Ohio Western Reserve National Cemetery,discoverva_va_locator_facility_list,918,va_cemetery,41.0036414,,"Seville, OH",,,Seville,OH,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_919,Tahoma National Cemetery,discoverva_va_locator_facility_list,919,va_cemetery,47.3871278,,"Kent, WA",,,Kent,WA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_920,Fort Sill National Cemetery,discoverva_va_locator_facility_list,920,va_cemetery,34.7659428,,"Elgin, OK",,,Elgin,OK,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_921,Sacramento Valley National Cemetery,discoverva_va_locator_facility_list,921,va_cemetery,38.4167102,,"Dixon, CA",,,Dixon,CA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_922,Georgia National Cemetery,discoverva_va_locator_facility_list,922,va_cemetery,34.2350636,,"Canton, GA",,,Canton,GA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_923,Great Lakes National Cemetery,discoverva_va_locator_facility_list,923,va_cemetery,42.8598272,,"Holly, MI",,,Holly,MI,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_924,South Florida National Cemetery,discoverva_va_locator_facility_list,924,va_cemetery,26.5788156,,"Lake Worth, FL",,,Lake Worth,FL,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_925,National Cemetery of the Alleghenies,discoverva_va_locator_facility_list,925,va_cemetery,40.3133213,,"Bridgeville, PA",,,Bridgeville,PA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_926,Washington Crossing National Cemetery,discoverva_va_locator_facility_list,926,va_cemetery,40.2649124,,"Newtown, PA",,,Newtown,PA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_927,Alabama National Cemetery,discoverva_va_locator_facility_list,927,va_cemetery,33.1295806,,"Montevallo, AL",,,Montevallo,AL,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_928,Jacksonville National Cemetery,discoverva_va_locator_facility_list,928,va_cemetery,30.544996,,"Jacksonville, FL",,,Jacksonville,FL,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_929,Bakersfield National Cemetery,discoverva_va_locator_facility_list,929,va_cemetery,35.2551255,,"Arvin, CA",,,Arvin,CA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_930,Fort Jackson National Cemetery,discoverva_va_locator_facility_list,930,va_cemetery,34.09022,,"Columbia, SC",,,Columbia,SC,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_931,Sarasota National Cemetery,discoverva_va_locator_facility_list,931,va_cemetery,27.2476144,,"Sarasota, FL",,,Sarasota,FL,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_933,Pikes Peak National Cemetery,discoverva_va_locator_facility_list,933,va_cemetery,38.7809718,,"Colorado Springs, CO",,,Colorado Springs,CO,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_934,Cape Canaveral National Cemetery,discoverva_va_locator_facility_list,934,va_cemetery,28.7551827,,"Mims, FL",,,Mims,FL,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_935,Omaha National Cemetery,discoverva_va_locator_facility_list,935,va_cemetery,41.1325804,,"Omaha, NE",,,Omaha,NE,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_936,Western New York National Cemetery,discoverva_va_locator_facility_list,936,va_cemetery,43.020639,,"Corfu, NY",,,Corfu,NY,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_937,Tallahassee National Cemetery,discoverva_va_locator_facility_list,937,va_cemetery,30.4273323,,"Tallahassee, FL",,,Tallahassee,FL,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_938,Yellowstone National Cemetery,discoverva_va_locator_facility_list,938,va_cemetery,45.6953984,,"Laurel, MT",,,Laurel,MT,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_939,Northwoods National Cemetery,discoverva_va_locator_facility_list,939,va_cemetery,45.6852782,,"Harshaw, WI",,,Harshaw,WI,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_940,Fargo National Cemetery,discoverva_va_locator_facility_list,940,va_cemetery,46.9354336,,"Harwood, ND",,,Harwood,ND,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_941,Snake River Canyon National Cemetery,discoverva_va_locator_facility_list,941,va_cemetery,42.6007057,,"Buhl, ID",,,Buhl,ID,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_944,Acadia National Cemetery,discoverva_va_locator_facility_list,944,va_cemetery,44.6462265,,"Jonesboro, ME",,,Jonesboro,ME,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_945,Cheyenne National Cemetery,discoverva_va_locator_facility_list,945,va_cemetery,41.1789532,,"Cheyenne, WY",,,Cheyenne,WY,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_951,Fort Lawton Post Cemetery,discoverva_va_locator_facility_list,951,va_cemetery,47.6605247,,"Seattle, WA",,,Seattle,WA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_952,Fort Missoula Post Cemetery,discoverva_va_locator_facility_list,952,va_cemetery,46.8468634,,"Missoula, MT",,,Missoula,MT,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_953,Fort Sheridan National Cemetery,discoverva_va_locator_facility_list,953,va_cemetery,42.2237266,,"Ft Sheridan, IL",,,Ft Sheridan,IL,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_954,Vancouver Barracks National Cemetery,discoverva_va_locator_facility_list,954,va_cemetery,45.6395655,,"Vancouver, WA",,,Vancouver,WA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_955,Fort McClellan Post Cemetery,discoverva_va_locator_facility_list,955,va_cemetery,33.7302679,,"Anniston, AL",,,Anniston,AL,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_957,Fort Douglas Post Cemetery,discoverva_va_locator_facility_list,957,va_cemetery,40.7604944,,"Salt Lake City, UT",,,Salt Lake City,UT,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_958,Fort Worden Post Cemetery,discoverva_va_locator_facility_list,958,va_cemetery,48.1336907,,"Port Townsend, WA",,,Port Townsend,WA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_959,Fort Stevens National Cemetery,discoverva_va_locator_facility_list,959,va_cemetery,46.1948252,,"Hammond, OR",,,Hammond,OR,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_960,Fort Devens Post Cemetery,discoverva_va_locator_facility_list,960,va_cemetery,42.529261,,"Devens, MA",,,Devens,MA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_961,Benicia Arsenal Post Cemetery,discoverva_va_locator_facility_list,961,va_cemetery,38.0510733,,"Benicia, CA",,,Benicia,CA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_962,Mare Island Naval Cemetery,discoverva_va_locator_facility_list,962,va_cemetery,38.079654,,"Vallejo, CA",,,Vallejo,CA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_970,Louisiana National Cemetery,discoverva_va_locator_facility_list,970,va_cemetery,30.6467642,,"Zachary, LA",,,Zachary,LA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_971,Morovis National Cemetery,discoverva_va_locator_facility_list,971,va_cemetery,18.3526141,,"Morovis, PR",,,Morovis,PR,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_992,Miramar National Cemetery,discoverva_va_locator_facility_list,992,va_cemetery,32.872725,,"San Diego, CA",,,San Diego,CA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_s1001,Alabama State Veterans Memorial Cemetery at Spanish Fort,discoverva_va_locator_facility_list,,va_cemetery,30.7346233,,"Spanish Fort, AL",,,Spanish Fort,AL,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_s1002,Arizona Veterans Memorial Cemetery at Camp Navajo,discoverva_va_locator_facility_list,,va_cemetery,35.23669537,,"Bellemont, AZ",,,Bellemont,AZ,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_s1003,Arizona Veterans Memorial Cemetery at Marana,discoverva_va_locator_facility_list,,va_cemetery,32.49484897,,"Marana, AZ",,,Marana,AZ,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_s1004,Monte Calvario Veterans Cemetery,discoverva_va_locator_facility_list,,va_cemetery,32.11461661,,"Tucson, AZ",,,Tucson,AZ,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_s1005,San Carlos Apache Tribal Veterans Cemetery,discoverva_va_locator_facility_list,,va_cemetery,33.29260215,,"San Carlos, AZ",,,San Carlos,AZ,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_s1006,Southern Arizona Veterans Memorial Cemetery,discoverva_va_locator_facility_list,,va_cemetery,31.54017549,,"Sierra Vista, AZ",,,Sierra Vista,AZ,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_s1007,Arkansas State Veterans Cemetery at North Little Rock,discoverva_va_locator_facility_list,,va_cemetery,34.84093784,,"North Little Rock, AR",,,North Little Rock,AR,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_s1008,Arkansas State Veterans Cemetery at Birdeye,discoverva_va_locator_facility_list,,va_cemetery,35.39308983,,"Birdeye, AR",,,Birdeye,AR,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_s1009,Big Sandy Rancheria Veterans Cemetery,discoverva_va_locator_facility_list,,va_cemetery,37.081576,,"Auberry, CA",,,Auberry,CA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_s1011,California Central Coast Veterans Cemetery,discoverva_va_locator_facility_list,,va_cemetery,36.63731481,,"Seaside, CA",,,Seaside,CA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_s1012,Northern California Veterans Cemetery,discoverva_va_locator_facility_list,,va_cemetery,40.47852893,,"Igo, CA",,,Igo,CA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_s1015,Yurok Veterans Cemetery,discoverva_va_locator_facility_list,,va_cemetery,41.19953687,,"Weitchpec, CA",,,Weitchpec,CA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_s1016,Veterans Memorial Cemetery of Western Colorado,discoverva_va_locator_facility_list,,va_cemetery,39.06294043,,"Grand Junction, CO",,,Grand Junction,CO,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_s1021,Connecticut State Veterans Cemetery,discoverva_va_locator_facility_list,,va_cemetery,41.54896346,,"Middletown, CT",,,Middletown,CT,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_s1022,Delaware Veterans Memorial Cemetery - New Castle County,discoverva_va_locator_facility_list,,va_cemetery,39.54820302,,"Bear, DE",,,Bear,DE,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_s1023,Delaware Veterans Memorial Cemetery - Sussex County,discoverva_va_locator_facility_list,,va_cemetery,38.61422144,,"Millsboro, DE",,,Millsboro,DE,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
nca_s1025,Georgia Veterans Memorial Cemetery - Milledgeville,discoverva_va_locator_facility_list,,va_cemetery,33.01024697,,"Milledgeville, GA",,,Milledgeville,GA,,US,current_record,record_field,,https://discover.va.gov/va-locator-facility-list/
